=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.10.07 14:57:35 =~=~=~=~=~=~=~=~=~=~=~=
2709, -1.04, -2.56, -55.52, -0.08, 0.17, 0.96
2720, -0.98, -3.05, -64.19, -0.08, 0.17, 0.96
2732, -0.74, -3.48, -74.20, -0.04, 0.17, 1.00
2742, -1.10, -3.42, -80.79, -0.04, 0.01, 1.00
2753, -1.53, -3.23, -80.12, -0.05, 0.01, 1.00
2764, -0.74, -3.05, -73.65, -0.10, -0.07, 0.98
2776, -1.23, -2.87, -63.76, -0.10, -0.07, 0.98
2786, -0.92, -2.20, -53.27, -0.10, -0.10, 1.03
2797, -0.37, -1.77, -45.39, -0.10, -0.10, 1.03
2808, -0.55, -1.22, -35.93, -0.08, -0.11, 0.99
2819, -0.19, -0.98, -26.78, -0.08, -0.11, 0.99
2830, -0.13, -1.22, -20.67, -0.05, -0.03, 1.01
2841, -0.07, -0.85, -16.16, -0.05, -0.03, 1.01
2852, -0.25, -0.61, -16.83, -0.10, 0.04, 0.99
2863, -0.62, -0.49, -12.13, -0.11, -0.01, 0.99
2874, -0.13, -0.06, -7.98, -0.11, -0.01, 0.99
2885, 0.18, 0.25, -2.18, -0.08, 0.02, 1.00
2896, 0.18, -0.12, -0.47, -0.08, 0.02, 1.00
2907, 0.18, -0.06, -1.33, -0.11, 0.08, 0.98
2918, 0.24, -0.30, -4.01, -0.11, 0.08, 0.98
2929, -0.43, -0.49, -9.32, -0.10, 0.10, 0.99
2940, -0.62, -0.61, -10.91, -0.10, 0.10, 0.99
2951, 0.12, -0.55, -5.66, -0.06, -0.04, 1.00
2962, 0.24, -0.12, -1.14, -0.06, -0.04, 1.00
2973, -0.13, 0.00, -0.23, -0.10, 0.04, 0.97
2983, -0.19, 0.37, -0.10, -0.10, 0.04, 0.99
2995, 0.12, 0.06, -0.04, -0.10, 0.04, 0.99
3006, -0.19, 0.12, 0.02, -0.10, 0.04, 1.00
3017, 0.18, 0.12, -0.17, -0.10, 0.04, 1.00
3027, -0.01, -0.30, 0.20, -0.09, 0.04, 0.99
3039, -0.19, -0.37, 0.08, -0.09, 0.04, 0.99
3050, -0.07, -0.43, -0.04, -0.10, 0.04, 0.99
3061, -0.01, -0.18, -0.17, -0.10, 0.04, 0.99
3072, -0.25, 0.31, -0.23, -0.09, 0.04, 1.00
3083, -0.13, -0.12, 0.02, -0.09, 0.04, 1.00
3094, 0.06, 0.18, -0.17, -0.10, 0.04, 0.99
3105, -0.25, 0.43, 0.02, -0.09, 0.04, 0.99
3116, -0.31, 0.12, -0.17, -0.09, 0.04, 0.99
3127, -0.19, 0.18, -0.23, -0.09, 0.03, 0.98
3138, 0.54, -0.12, 0.08, -0.09, 0.03, 0.98
3148, 0.48, -0.24, -0.04, -0.11, 0.04, 0.97
3160, 0.30, -0.43, 0.02, -0.11, 0.04, 0.97
3171, -0.19, 0.00, -0.17, -0.10, 0.04, 0.98
3182, -0.01, 0.00, 0.02, -0.10, 0.04, 0.98
3192, -0.01, 0.06, -0.17, -0.10, 0.04, 0.97
3204, 0.30, -0.37, -0.04, -0.10, 0.04, 0.97
3215, 0.36, -0.24, 0.08, -0.10, 0.04, 0.98
3226, 0.06, -0.24, 0.08, -0.09, 0.04, 0.99
3236, 0.06, -0.12, 0.14, -0.09, 0.04, 0.99
3248, -0.01, -0.24, 0.14, -0.10, 0.04, 0.99
3259, -0.01, -0.18, 0.08, -0.10, 0.04, 0.99
3270, 0.12, -0.37, 0.14, -0.09, 0.04, 0.99
3280, 0.24, -0.49, -0.29, -0.09, 0.04, 0.99
3292, 0.12, -0.43, 0.02, -0.09, 0.04, 0.99
3303, -0.01, -0.12, -0.10, -0.09, 0.04, 0.99
3314, 0.12, -0.12, 0.20, -0.10, 0.04, 0.99
3324, -0.01, -0.24, 0.20, -0.10, 0.04, 0.99
3336, -0.55, -0.06, 0.32, -0.09, 0.04, 0.99
3347, -0.49, 0.12, 0.26, -0.10, 0.04, 0.99
3357, -0.13, -0.06, 0.02, -0.10, 0.04, 0.99
3368, -0.01, 0.31, -0.23, -0.10, 0.04, 0.98
3380, 0.12, -0.18, -0.04, -0.10, 0.04, 0.98
3391, 0.06, 0.06, 0.02, -0.09, 0.04, 1.00
3401, -0.25, -0.12, -0.23, -0.09, 0.04, 1.00
3412, -0.13, 0.12, 0.20, -0.08, 0.03, 1.00
3424, 0.12, 0.37, 0.20, -0.08, 0.03, 1.00
3435, 0.18, 0.18, 0.02, -0.11, 0.04, 0.98
3445, -0.19, 0.18, -0.04, -0.09, 0.04, 0.99
3457, 0.12, -0.06, -0.17, -0.09, 0.04, 0.99
3468, 0.18, -0.06, -0.29, -0.08, 0.04, 1.00
3479, 0.36, 0.00, -0.17, -0.08, 0.04, 1.00
3489, 0.12, 0.37, -0.23, -0.10, 0.04, 0.99
3501, 0.18, 0.00, 0.02, -0.10, 0.04, 0.99
3512, -0.07, 0.06, -0.23, -0.09, 0.04, 1.00
3522, -0.13, 0.25, -0.23, -0.09, 0.04, 1.00
3533, -0.19, 0.55, -0.17, -0.09, 0.05, 1.01
3545, -0.25, 0.37, 0.08, -0.09, 0.05, 1.01
3556, -0.25, -0.06, 0.26, -0.10, 0.03, 0.97
3566, -0.01, 0.06, 0.26, -0.10, 0.04, 0.98
3577, -0.01, -0.12, 0.26, -0.10, 0.04, 0.98
3589, -0.43, -0.37, 0.02, -0.11, 0.04, 0.97
3600, -0.37, 0.25, -0.04, -0.11, 0.04, 0.97
3610, -0.13, 0.25, -0.04, -0.10, 0.04, 0.99
3621, 0.36, 0.18, 0.02, -0.10, 0.04, 0.99
3633, 0.18, -0.18, 0.20, -0.08, 0.04, 0.99
3644, -0.01, -0.43, -0.17, -0.08, 0.04, 0.99
3654, -0.31, -0.30, -0.10, -0.08, 0.03, 0.99
3665, -0.07, 0.37, -0.35, -0.08, 0.03, 0.99
3677, 0.30, -0.06, -0.04, -0.09, 0.03, 0.99
3687, 0.24, 0.06, 0.02, -0.10, 0.04, 0.98
3698, 0.06, -0.30, -0.47, -0.10, 0.04, 0.98
3709, 0.12, 0.06, -0.10, -0.10, 0.04, 0.99
3721, 0.30, 0.00, 0.02, -0.10, 0.04, 0.99
3731, 0.06, 0.00, -0.04, -0.10, 0.04, 0.99
3742, -0.01, 0.12, 0.32, -0.10, 0.04, 0.99
